rec_id,qty_._url,qty_-_url,qty___url,qty_/_url,qty_?_url,qty_=_url,qty_@_url,qty_&_url,qty_!_url,qty_ _url,qty_~_url,"qty_,_url",qty_+_url,qty_*_url,qty_#_url,qty_$_url,qty_%_url,qty_tld_url,length_url,email_in_url,qty_._domain,qty_-_domain,qty___domain,qty_/_domain,qty_?_domain,qty_=_domain,qty_@_domain,qty_&_domain,qty_!_domain,qty_ _domain,qty_~_domain,"qty_,_domain",qty_+_domain,qty_*_domain,qty_#_domain,qty_$_domain,qty_%_domain,qty_vowels_domain,domain_length,domain_in_ip,server_client_domain,subdomain_level,qty_._directory,qty_-_directory,qty___directory,qty_/_directory,qty_?_directory,qty_=_directory,qty_@_directory,qty_&_directory,qty_!_directory,qty_ _directory,qty_~_directory,"qty_,_directory",qty_+_directory,qty_*_directory,qty_#_directory,qty_$_directory,qty_%_directory,directory_length,qty_._file,qty_-_file,qty___file,qty_/_file,qty_?_file,qty_=_file,qty_@_file,qty_&_file,qty_!_file,qty_ _file,qty_~_file,"qty_,_file",qty_+_file,qty_*_file,qty_#_file,qty_$_file,qty_%_file,file_length,qty_._params,qty_-_params,qty___params,qty_/_params,qty_?_params,qty_=_params,qty_@_params,qty_&_params,qty_!_params,qty_ _params,qty_~_params,"qty_,_params",qty_+_params,qty_*_params,qty_#_params,qty_$_params,qty_%_params,params_length,tld_present_params,qty_params,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,num_dots,path_level,url_length,num_dash,num_dash_in_hostname,at_symbol,tilde_symbol,num_underscore,num_percent,num_query_components,num_ampersand,num_hash,num_numeric_chars,no_https,random_string,ip_address,domain_in_subdomains,domain_in_paths,https_in_hostname,hostname_length,path_length,query_length,double_slash_in_path,num_sensitive_words,ip_address_in_url,long_url,at_symbol_in_url,prefix_suffix_in_domain,subdomain_count,phishing
20011,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,51,2,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,22,21,0,0,0,0,0,0,1,1,1
20012,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,2,0
20013,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,79,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,55,0,0,0,0,1,0,0,2,0
20014,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,2,0
20015,2,0,0,6,1,7,0,6,0,0,0,0,0,0,0,0,0,3,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,245,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,300,0,0,0,0,0,0,7,6,0,109,1,1,0,0,0,0,22,25,245,0,0,0,1,0,0,1,1
20016,2,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,11,96,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,19,70,0,0,1,0,1,0,0,2,1
20017,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,9,0,0,0,0,0,0,0,2,0
20018,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,61,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,17,20,16,0,1,0,1,0,0,1,1
20019,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,1,2,0
20020,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,69,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,26,35,0,0,0,0,1,0,0,2,0
20021,2,2,1,7,1,2,0,1,0,0,0,0,1,0,0,0,0,3,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,32,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,4,136,2,0,0,0,1,0,2,1,0,23,0,0,0,0,0,0,13,82,32,0,1,0,1,0,0,1,1
20022,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,37,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,28,1,0,0,0,0,0,0,0,2,1
20023,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,47,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,0,0,0,2,0
20024,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,76,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,48,0,0,0,0,1,0,0,1,0
20025,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,2,1
20026,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,61,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,29,25,0,0,1,0,1,0,1,2,1
20027,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,75,0,0,0,0,0,5,0,0,0,14,1,1,0,0,0,0,14,54,0,0,0,0,1,0,0,1,0
20028,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,64,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,42,0,0,0,0,1,0,0,2,0
20029,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,2,1
20030,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,56,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,30,0,0,1,0,1,0,0,2,0
20031,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,71,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,44,0,0,0,0,1,0,0,2,0
20032,5,3,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,3,78,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,53,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,0,78,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,53,1,0,0,0,0,1,1,1,4,1
20033,3,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,126,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,61,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,0,126,4,4,0,0,2,0,1,0,0,39,1,1,0,0,0,0,61,10,47,0,0,0,1,0,1,2,1
20034,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,65,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,38,0,0,0,0,1,0,0,2,0
20035,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,52,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,26,19,0,0,0,0,0,0,0,2,0
20036,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,33,0,0,0,0,1,0,0,1,1
20037,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,36,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,12,17,0,0,0,0,0,0,0,2,1
20038,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35,1,0,0,0,0,0,0,0,2,1
20039,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,2,0
