rec_id,script_files_ratio,css_files_ratio,image_files_ratio,anchor_files_ratio,empty_anchor_ratio,null_hyperlink_ratio,total_hyperlinks,internal_hyperlink_ratio,external_hyperlink_ratio,external_to_internal_ratio,total_forms,suspicious_form_ratio,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,ExtMetaScriptLinkRT,phishing
10021,0.006535947712418301,0.013071895424836602,0.0457516339869281,0.7973856209150327,0.006535947712418301,0.0392156862745098,153,0.6948051948051948,0.2662337662337662,0.38317757009345793,1,1.0,0.9672131147540983,0.875,0,1,0,1,0,0.008130081300813009,0,0,0,0,0,0,0,0,0.48484848484848486,0
10022,0.03488372093023256,0.005813953488372093,0.011627906976744186,0.7616279069767442,0.0,0.22093023255813954,172,0.6589595375722543,0.23699421965317918,0.35964912280701755,1,1.0,0.7480916030534351,1.0,0,1,0,0,1,0.16030534351145037,0,0,1,0,1,0,0,0,0.3050847457627119,0
10023,0.015789473684210527,0.005263157894736842,0.15789473684210525,0.46842105263157896,0.07894736842105263,0.30526315789473685,190,0.25906735751295334,0.47150259067357514,1.82,3,1.0,0.7078651685393258,0.8484848484848485,0,1,0,1,1,0.21153846153846154,0,0,0,0,0,1,0,0,0.27586206896551724,0
10024,0.056555269922879174,0.017994858611825194,0.04884318766066838,0.6426735218508998,0.030848329048843187,0.23136246786632392,389,0.6581632653061225,0.10459183673469388,0.15891472868217055,3,1.0,1.0,1.0,0,1,0,0,1,0.04580152671755725,1,0,0,0,0,1,0,0,0.2631578947368421,1
10025,0.034934497816593885,0.008733624454148471,0.1965065502183406,0.5502183406113537,0.034934497816593885,0.14410480349344978,229,0.4592274678111588,0.39914163090128757,0.8691588785046729,4,1.0,0.8412698412698413,1.0,0,1,0,1,0,0.05970149253731343,0,0,0,0,1,1,0,0,0.3380281690140845,0
10026,0.1111111111111111,0.17777777777777778,0.4888888888888889,0.06666666666666667,0.022222222222222223,0.13333333333333333,45,0.7391304347826086,0.13043478260869565,0.17647058823529413,1,1.0,1.0,0.9629629629629629,0,1,0,1,0,0.25,1,0,0,0,0,0,0,0,0.6666666666666666,0
10027,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,1
10028,0.02631578947368421,0.0,0.02631578947368421,0.7251461988304093,0.038011695906432746,0.07017543859649122,342,0.7719298245614035,0.15789473684210525,0.20454545454545456,0,0.0,0.8225806451612904,1.0,0,0,0,0,0,0.04980842911877394,0,0,0,0,0,0,0,0,0.5588235294117647,0
10029,0.08646616541353383,0.03759398496240601,0.05075187969924812,0.543233082706767,0.0,0.2424812030075188,532,0.6097560975609756,0.19324577861163228,0.3169230769230769,1,1.0,0.3079584775086505,1.0,0,1,0,1,0,0.08304498269896193,0,0,0,0,0,1,0,0,0.5532994923857868,0
10030,0.020618556701030927,0.015463917525773196,0.4072164948453608,0.5051546391752577,0.0,0.015463917525773196,194,0.835,0.145,0.17365269461077845,6,0.8333333333333334,0.7244897959183674,1.0,0,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0.4642857142857143,0
10031,0.14473684210526316,0.09868421052631579,0.0,0.618421052631579,0.013157894736842105,0.1513157894736842,152,0.6516129032258065,0.18064516129032257,0.27722772277227725,3,1.0,0.7340425531914894,1.0,0,1,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0.6949152542372882,0
10032,0.25,0.0625,0.0625,0.0625,0.0,0.25,16,0.625,0.125,0.2,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.47368421052631576,0
10033,0.13861386138613863,0.039603960396039604,0.04950495049504951,0.3465346534653465,0.0,0.22772277227722773,101,0.44660194174757284,0.33980582524271846,0.7608695652173914,2,0.5,0.17142857142857143,0.8421052631578947,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,0.3783783783783784,0
10034,0.0967741935483871,0.08064516129032258,0.04838709677419355,0.3709677419354839,0.016129032258064516,0.1935483870967742,62,0.7121212121212122,0.13636363636363635,0.19148936170212766,4,0.25,0.21739130434782608,0.2222222222222222,0,1,0,0,1,0.20833333333333334,0,0,0,1,0,0,0,0,0.16,0
10035,0.020477815699658702,0.0034129692832764505,0.2593856655290102,0.5221843003412969,0.027303754266211604,0.19795221843003413,293,0.5925925925925926,0.26262626262626265,0.4431818181818182,4,1.0,0.9803921568627451,1.0,0,1,0,1,1,0.14906832298136646,1,0,0,0,1,1,0,0,0.1792452830188679,0
10036,0.15053763440860216,0.08602150537634409,0.07526881720430108,0.45161290322580644,0.0,0.08602150537634409,93,0.6631578947368421,0.25263157894736843,0.38095238095238093,2,0.5,0.47619047619047616,0.19047619047619047,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0.08333333333333333,0
10037,0.0641025641025641,0.02564102564102564,0.14102564102564102,0.5769230769230769,0.038461538461538464,0.1282051282051282,78,0.45569620253164556,0.4177215189873418,0.9166666666666666,1,0.0,0.5777777777777777,1.0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0.4230769230769231,0
10038,0.021739130434782608,0.0,0.029891304347826088,0.6793478260869565,0.08423913043478261,0.1793478260869565,368,0.6005434782608695,0.22010869565217392,0.3665158371040724,0,0.0,0.316,1.0,0,0,0,0,0,0.11387900355871886,0,0,0,0,0,0,0,0,0.6451612903225806,0
10039,0.3157894736842105,0.0,0.0,0.0,0.0,0.2631578947368421,19,0.6842105263157895,0.05263157894736842,0.07692307692307693,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.6086956521739131,0
10040,0.0,0.25,0.0,0.25,0.0,0.5,4,0.4,0.2,0.5,1,1.0,1.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.125,1
10041,0.3409090909090909,0.09090909090909091,0.0,0.1590909090909091,0.0,0.38636363636363635,44,0.4666666666666667,0.15555555555555556,0.3333333333333333,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,1,1,0,1,0,0,0.38461538461538464,1
10042,0.09956709956709957,0.05194805194805195,0.22510822510822512,0.46320346320346323,0.0,0.1038961038961039,231,0.7531914893617021,0.14042553191489363,0.1864406779661017,4,0.75,0.24299065420560748,0.36,0,1,0,0,1,0.018691588785046728,0,0,0,0,0,0,0,0,0.09322033898305085,0
10043,0.0,0.0,0.25,0.0,0.0,0.5,4,0.0,0.5,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.3333333333333333,1
10044,0.004830917874396135,0.00966183574879227,0.09178743961352658,0.8357487922705314,0.004830917874396135,0.033816425120772944,207,0.8413461538461539,0.1346153846153846,0.16,1,1.0,0.976878612716763,1.0,0,1,0,1,0,0.017241379310344827,0,0,0,0,0,0,0,0,0.5294117647058824,0
10045,0.03398058252427184,0.014563106796116505,0.10194174757281553,0.6747572815533981,0.019417475728155338,0.1796116504854369,206,0.6730769230769231,0.1971153846153846,0.29285714285714287,2,1.0,0.7410071942446043,0.9642857142857143,0,1,0,0,1,0.11888111888111888,0,0,0,0,0,0,0,0,0.203125,0
10046,0.0,0.06666666666666667,0.06666666666666667,0.6,0.0,0.7666666666666667,30,0.3225806451612903,0.0,0.0,1,1.0,0.1111111111111111,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.2777777777777778,1
10047,0.20491803278688525,0.04918032786885246,0.00819672131147541,0.5245901639344263,0.01639344262295082,0.19672131147540983,122,0.36065573770491804,0.4426229508196721,1.2272727272727273,0,0.0,0.984375,1.0,0,0,0,0,0,0.030303030303030304,1,0,0,0,1,1,0,0,0.45714285714285713,0
10048,0.13812154696132597,0.08839779005524862,0.06629834254143646,0.6464088397790055,0.0,0.08839779005524862,181,0.7857142857142857,0.15384615384615385,0.1958041958041958,1,1.0,1.0,1.0,0,1,0,0,1,0.05128205128205128,1,0,0,0,1,1,0,0,0.75,0
10049,0.0,0.1,0.4,0.4,0.0,0.4,10,0.45454545454545453,0.18181818181818182,0.4,1,1.0,0.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.16666666666666666,1
10050,0.0906801007556675,0.02518891687657431,0.022670025188916875,0.7783375314861462,0.015113350125944584,0.060453400503778336,397,0.6482412060301508,0.29396984924623115,0.45348837209302323,1,1.0,0.44983818770226536,0.022222222222222223,0,1,0,0,1,0.02857142857142857,0,0,0,0,0,1,0,0,0.04081632653061224,0
10051,0.3709677419354839,0.11290322580645161,0.016129032258064516,0.22580645161290322,0.0,0.06451612903225806,62,0.75,0.15625,0.20833333333333334,2,1.0,0.35714285714285715,0.20833333333333334,0,1,0,0,1,0.14285714285714285,0,0,0,0,0,0,0,0,0.08823529411764706,0
10052,0.026954177897574125,0.016172506738544475,0.05390835579514825,0.8086253369272237,0.05390835579514825,0.08355795148247978,371,0.7978436657681941,0.11859838274932614,0.14864864864864866,0,0.0,0.04,0.9666666666666667,0,0,0,0,0,0.071875,0,0,0,0,0,0,0,0,0.30612244897959184,0
10053,0.1116751269035533,0.06598984771573604,0.08629441624365482,0.5786802030456852,0.0,0.15736040609137056,197,0.765,0.08,0.10457516339869281,3,1.0,0.7894736842105263,0.8717948717948718,0,1,0,1,1,0.017543859649122806,0,0,0,1,0,1,0,0,0.4074074074074074,0
10054,0.6,0.2,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.7142857142857143,1
10055,0.22,0.12,0.01,0.49,0.0,0.14,100,0.9108910891089109,0.0297029702970297,0.03260869565217391,1,0.0,0.22448979591836735,0.0,0,0,0,0,0,0.16326530612244897,0,0,0,0,1,0,0,0,0.05172413793103448,0
10056,0.12,0.02,0.1,0.54,0.04,0.22,50,0.5490196078431373,0.23529411764705882,0.42857142857142855,1,1.0,1.0,1.0,0,1,0,1,0,0.06896551724137931,1,0,0,0,0,1,0,0,0.2692307692307692,0
10057,0.04854368932038835,0.009708737864077669,0.04854368932038835,0.6990291262135923,0.009708737864077669,0.05825242718446602,206,0.5603864734299517,0.3864734299516908,0.6896551724137931,1,1.0,0.4166666666666667,0.95,0,1,0,0,1,0.02054794520547945,0,0,0,0,0,1,0,0,0.379746835443038,0
10058,0.0,0.44776119402985076,0.08955223880597014,0.23880597014925373,0.014925373134328358,0.08955223880597014,67,0.6176470588235294,0.36764705882352944,0.5952380952380952,1,1.0,1.0,1.0,0,1,0,1,0,0.29411764705882354,1,0,0,0,0,0,0,0,0.88,1
10059,0.12,0.04,0.0,0.18666666666666668,0.0,0.41333333333333333,75,0.4533333333333333,0.13333333333333333,0.29411764705882354,0,0.0,0.5,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0.08737864077669903,0
10060,0.064,0.088,0.0,0.648,0.0,0.072,125,0.624,0.304,0.48717948717948717,0,0.0,0.5308641975308642,0.5,0,0,0,0,0,0.012345679012345678,0,0,0,1,1,1,0,0,0.11290322580645161,0
10061,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
10062,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,7,0.5,0.25,0.5,1,1.0,1.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0
10063,0.09473684210526316,0.08421052631578947,0.021052631578947368,0.7894736842105263,0.0,0.010526315789473684,95,0.8421052631578947,0.15789473684210525,0.1875,0,0.0,0.9866666666666667,1.0,0,0,0,0,0,0.013333333333333334,1,0,0,0,0,0,0,0,0.782608695652174,0
10064,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,9,1.0,0.0,0.0,1,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.625,1
10065,0.07758620689655173,0.06896551724137931,0.11206896551724138,0.5344827586206896,0.0,0.10344827586206896,116,0.7583333333333333,0.15833333333333333,0.2087912087912088,4,0.25,0.24193548387096775,0.18181818181818182,0,0,0,1,0,0.04838709677419355,0,0,0,0,0,0,0,0,0.09523809523809523,0
10066,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,1
10067,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.0,0.3157894736842105,19,0.75,0.05,0.06666666666666667,1,1.0,1.0,1.0,0,1,0,0,1,0.75,1,0,0,0,0,0,0,0,0.625,1
10068,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.5,0
10069,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,9,0.0,0.6666666666666666,0.0,0,0.0,1.0,1.0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.4,1
10070,0.026748971193415638,0.00411522633744856,0.11522633744855967,0.3004115226337449,0.5061728395061729,0.551440329218107,486,0.4057377049180328,0.040983606557377046,0.10101010101010101,2,1.0,0.9178082191780822,0.9855072463768116,0,1,0,0,1,0.6275510204081632,0,0,0,0,0,0,0,1,0.20270270270270271,0
10071,0.0,0.0,0.058823529411764705,0.4117647058823529,0.0,0.5294117647058824,17,0.3333333333333333,0.16666666666666666,0.5,1,0.0,0.2857142857142857,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
10072,0.13592233009708737,0.04854368932038835,0.0,0.6116504854368932,0.0,0.05825242718446602,103,0.8846153846153846,0.07692307692307693,0.08695652173913043,1,0.0,0.06349206349206349,0.21428571428571427,0,1,0,0,0,0.031746031746031744,0,0,0,0,0,0,0,0,0.16279069767441862,0
10073,0.10895522388059702,0.04626865671641791,0.13880597014925372,0.6761194029850747,0.0014925373134328358,0.019402985074626865,670,0.8149253731343283,0.1701492537313433,0.2087912087912088,0,0.0,0.9933774834437086,1.0,0,0,0,0,0,0.011013215859030838,0,0,0,0,0,1,0,0,0.8283582089552238,0
10074,0.005714285714285714,0.011428571428571429,0.21142857142857144,0.7085714285714285,0.045714285714285714,0.06285714285714286,175,0.76,0.17714285714285713,0.23308270676691728,0,0.0,1.0,1.0,0,0,0,0,0,0.06060606060606061,1,0,0,0,0,0,0,0,0.2727272727272727,0
10075,0.03626943005181347,0.0051813471502590676,0.05699481865284974,0.8134715025906736,0.07253886010362694,0.08290155440414508,193,0.26903553299492383,0.6395939086294417,2.3773584905660377,4,1.0,0.9681528662420382,1.0,0,1,0,1,1,0.08187134502923976,1,0,0,0,1,0,0,0,0.6923076923076923,0
10076,0.0047169811320754715,0.009433962264150943,0.014150943396226415,0.8867924528301887,0.009433962264150943,0.0330188679245283,212,0.7746478873239436,0.19248826291079812,0.24848484848484848,1,1.0,0.973404255319149,0.75,0,1,0,1,0,0.010526315789473684,0,0,0,0,0,0,0,0,0.42857142857142855,0
10077,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6,1.0,0.0,0.0,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.6666666666666666,1
10078,0.0,0.0,0.0,0.5,0.0,0.5,4,0.2,0.4,2.0,1,1.0,1.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.0,0
10079,0.0,0.09302325581395349,0.046511627906976744,0.7906976744186046,0.023255813953488372,0.023255813953488372,43,0.13636363636363635,0.8409090909090909,6.166666666666667,1,1.0,1.0,1.0,0,1,0,1,0,0.02857142857142857,1,0,0,0,0,0,0,0,0.375,1
10080,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,6,1.0,0.0,0.0,1,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.45454545454545453,1
10081,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.47058823529411764,0.0,0.23529411764705882,17,0.21052631578947367,0.631578947368421,3.0,2,1.0,1.0,1.0,0,1,0,1,1,0.25,1,0,0,0,0,1,0,0,0.1875,1
10082,0.0707070707070707,0.013468013468013467,0.37373737373737376,0.45454545454545453,0.006734006734006734,0.013468013468013467,297,0.6366666666666667,0.3433333333333333,0.5392670157068062,3,1.0,1.0,1.0,0,1,0,1,1,0.014598540145985401,1,0,0,0,0,0,0,1,0.8070175438596491,0
10083,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.0,0.0,0.15384615384615385,13,0.7857142857142857,0.07142857142857142,0.09090909090909091,1,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.5714285714285714,1
10084,0.11347517730496454,0.07092198581560284,0.028368794326241134,0.7021276595744681,0.0070921985815602835,0.0425531914893617,141,0.916083916083916,0.04195804195804196,0.04580152671755725,2,0.0,0.030303030303030304,0.05,0,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0.075,0
10085,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,22,0.08695652173913043,0.7391304347826086,8.5,1,0.0,0.75,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.24242424242424243,1
10086,0.16532258064516128,0.14919354838709678,0.14112903225806453,0.3870967741935484,0.0,0.11290322580645161,248,0.8433734939759037,0.05622489959839357,0.06666666666666667,1,1.0,0.19791666666666666,0.013157894736842105,0,1,0,0,1,0.0625,0,0,0,1,1,1,0,0,0.0364963503649635,0
10087,0.010416666666666666,0.0078125,0.0,0.8229166666666666,0.0,0.13541666666666666,384,0.7038961038961039,0.16103896103896104,0.22878228782287824,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.5,0
10088,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
10089,0.44680851063829785,0.2553191489361702,0.10638297872340426,0.1276595744680851,0.0,0.0851063829787234,47,0.14285714285714285,0.7959183673469388,5.571428571428571,2,1.0,0.8333333333333334,1.0,0,1,0,1,0,0.3333333333333333,1,0,0,0,0,1,0,0,0.8717948717948718,1
10090,0.047619047619047616,0.07142857142857142,0.19047619047619047,0.5714285714285714,0.047619047619047616,0.11904761904761904,42,0.3181818181818182,0.5681818181818182,1.7857142857142858,2,1.0,1.0,0.1,0,1,0,0,1,0.15384615384615385,1,0,0,0,0,0,0,0,0.3,1
10091,0.007957559681697613,0.007957559681697613,0.03713527851458886,0.8726790450928382,0.01856763925729443,0.1220159151193634,377,0.41688654353562005,0.5277044854881267,1.2658227848101267,2,1.0,0.9574468085106383,1.0,0,1,0,1,0,0.09523809523809523,1,0,0,0,0,0,0,0,0.25,0
10092,0.06823529411764706,0.0611764705882353,0.32,0.4964705882352941,0.002352941176470588,0.01647058823529412,425,0.8708920187793427,0.11502347417840375,0.1320754716981132,1,1.0,0.976303317535545,1.0,0,1,0,0,1,0.014150943396226415,1,0,0,0,1,1,0,0,0.6666666666666666,0
10093,0.05747126436781609,0.005747126436781609,0.16666666666666666,0.7011494252873564,0.017241379310344827,0.09195402298850575,174,0.5955056179775281,0.3651685393258427,0.6132075471698113,4,1.0,0.28688524590163933,1.0,0,1,0,1,1,0.12,0,0,0,0,0,1,0,0,0.68,0
10094,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.0,0.23333333333333334,30,0.25806451612903225,0.5161290322580645,2.0,1,1.0,0.3333333333333333,1.0,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0.14772727272727273,0
10095,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.0,0.3333333333333333,15,0.5,0.2777777777777778,0.5555555555555556,3,1.0,0.875,1.0,0,1,0,1,1,0.375,1,0,0,0,0,1,0,0,0.15,1
10096,0.041666666666666664,0.041666666666666664,0.125,0.4166666666666667,0.041666666666666664,0.16666666666666666,24,0.7307692307692307,0.11538461538461539,0.15789473684210525,2,1.0,1.0,1.0,0,1,0,1,0,0.09090909090909091,1,0,0,0,0,0,0,0,0.4666666666666667,0
10097,0.017543859649122806,0.0,0.02850877192982456,0.7763157894736842,0.06798245614035088,0.10526315789473684,456,0.7346491228070176,0.16228070175438597,0.2208955223880597,0,0.0,0.6186440677966102,1.0,0,0,0,0,0,0.08311688311688312,0,0,0,0,0,0,0,0,0.5909090909090909,0
10098,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.42857142857142855,7,0.4,0.0,0.0,3,1.0,0.0,1.0,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0.3333333333333333,1
10099,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.8235294117647058,0.0,0.029411764705882353,34,0.13513513513513514,0.8378378378378378,6.2,3,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.2727272727272727,1
10100,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
10101,0.0,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.0,0.13333333333333333,15,0.25,0.625,2.5,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.15,1
