rec_id,script_files_ratio,css_files_ratio,image_files_ratio,anchor_files_ratio,empty_anchor_ratio,null_hyperlink_ratio,total_hyperlinks,internal_hyperlink_ratio,external_hyperlink_ratio,external_to_internal_ratio,total_forms,suspicious_form_ratio,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,ExtMetaScriptLinkRT,phishing
11,0.03278688524590164,0.03278688524590164,0.13114754098360656,0.7049180327868853,0.0,0.06557377049180328,61,0.39344262295081966,0.5409836065573771,1.375,0,0.0,0.5813953488372093,1.0,0,0,0,0,0,0.023255813953488372,0,0,0,0,0,0,0,0,0.16666666666666666,0
12,0.0,0.0,0.0,0.5,0.0,0.5,4,0.2,0.4,2.0,1,1.0,1.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.0,0
13,0.015250544662309368,0.015250544662309368,0.1830065359477124,0.7407407407407407,0.0,0.06100217864923747,459,0.9,0.058695652173913045,0.06521739130434782,1,1.0,1.0,1.0,0,1,0,1,0,0.026470588235294117,1,0,0,0,0,0,0,0,0.36363636363636365,0
14,0.03546099290780142,0.0070921985815602835,0.0070921985815602835,0.8652482269503546,0.0425531914893617,0.07801418439716312,141,0.8802816901408451,0.04225352112676056,0.048,1,1.0,0.6147540983606558,0.8333333333333334,0,1,0,1,0,0.046875,0,0,0,0,0,0,0,0,0.4666666666666667,0
15,0.02390438247011952,0.00796812749003984,0.027888446215139442,0.8764940239043825,0.00199203187250996,0.029880478087649404,502,0.8611111111111112,0.11507936507936507,0.1336405529953917,2,1.0,0.9931818181818182,0.6923076923076923,0,1,0,1,0,0.009070294784580499,1,0,0,0,0,0,0,0,0.4714285714285714,0
16,0.26666666666666666,0.3,0.06666666666666667,0.1,0.06666666666666667,0.23333333333333334,30,0.71875,0.0625,0.08695652173913043,2,1.0,1.0,1.0,0,1,0,1,0,0.4,0,0,0,0,0,0,0,0,0.72,1
17,0.026143790849673203,0.032679738562091505,0.1111111111111111,0.6797385620915033,0.0196078431372549,0.17647058823529413,153,0.4620253164556962,0.3670886075949367,0.7945205479452054,5,1.0,0.2403846153846154,1.0,0,1,0,1,0,0.14018691588785046,0,0,0,0,0,1,0,0,0.2653061224489796,0
18,0.1038961038961039,0.004329004329004329,0.12554112554112554,0.5497835497835498,0.008658008658008658,0.1774891774891775,231,0.7393162393162394,0.10683760683760683,0.14450867052023122,3,1.0,0.889763779527559,0.1320754716981132,0,1,0,1,0,0.05426356589147287,0,0,0,0,1,0,0,0,0.06363636363636363,0
19,0.10526315789473684,0.10526315789473684,0.5263157894736842,0.05263157894736842,0.05263157894736842,0.2631578947368421,19,0.25,0.55,2.2,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.2857142857142857,1
20,0.12037037037037036,0.07407407407407407,0.12962962962962962,0.5138888888888888,0.004629629629629629,0.1111111111111111,216,0.8577981651376146,0.045871559633027525,0.053475935828877004,2,0.5,0.09009009009009009,0.07407407407407407,0,1,0,1,0,0.0625,0,0,0,0,1,1,0,0,0.061855670103092786,0
21,0.034482758620689655,0.017241379310344827,0.12643678160919541,0.04597701149425287,0.764367816091954,0.7701149425287356,174,0.22285714285714286,0.017142857142857144,0.07692307692307693,1,1.0,1.0,1.0,0,1,0,1,0,0.950354609929078,1,0,0,0,0,0,0,0,0.4782608695652174,1
22,0.0,0.25,0.0,0.25,0.0,0.5,4,0.4,0.2,0.5,1,1.0,1.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.125,1
23,0.0967741935483871,0.0967741935483871,0.7096774193548387,0.0,0.0,0.06451612903225806,31,0.90625,0.03125,0.034482758620689655,1,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,1,0.5833333333333334,1
24,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.5416666666666666,24,0.7307692307692307,0.0,0.0,2,1.0,1.0,1.0,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0.3103448275862069,1
25,0.04895104895104895,0.05419580419580419,0.09615384615384616,0.6153846153846154,0.008741258741258742,0.17832167832167833,572,0.662020905923345,0.18118466898954705,0.2736842105263158,2,0.0,0.13636363636363635,0.7710843373493976,0,0,0,0,0,0.05042016806722689,0,0,0,0,0,1,0,0,0.14093959731543623,0
26,0.16216216216216217,0.05405405405405406,0.05405405405405406,0.4864864864864865,0.02702702702702703,0.10810810810810811,37,0.05263157894736842,0.8421052631578947,16.0,1,1.0,1.0,1.0,0,1,0,1,0,0.05263157894736842,1,0,0,0,0,0,0,0,0.5909090909090909,0
27,0.0,0.04,0.0,0.92,0.0,0.04,25,0.12,0.88,7.333333333333333,0,0.0,1.0,0.0,0,0,0,0,0,0.043478260869565216,1,0,0,0,0,0,0,0,0.15384615384615385,1
28,0.16037735849056603,0.2169811320754717,0.2169811320754717,0.3018867924528302,0.0,0.09433962264150944,106,0.9074074074074074,0.0,0.0,2,1.0,1.0,1.0,0,1,0,1,1,0.03125,0,0,0,0,0,1,0,0,0.7636363636363637,0
29,0.32727272727272727,0.0,0.10909090909090909,0.4727272727272727,0.0,0.06363636363636363,110,0.22522522522522523,0.7117117117117117,3.16,1,1.0,0.7692307692307693,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.6129032258064516,0
30,0.0012853470437017994,0.0038560411311053984,0.2699228791773779,0.705655526992288,0.0012853470437017994,0.006426735218508998,778,0.6392811296534018,0.355584082156611,0.5562248995983936,1,1.0,0.9963570127504554,0.995260663507109,0,1,0,1,0,0.0036363636363636364,1,0,0,0,0,0,0,0,0.4642857142857143,0
31,0.00909090909090909,0.02727272727272727,0.10909090909090909,0.7090909090909091,0.0,0.09090909090909091,110,0.42857142857142855,0.49107142857142855,1.1458333333333333,2,0.5,0.9743589743589743,0.8461538461538461,0,1,1,1,0,0.01282051282051282,1,0,0,0,1,1,0,0,0.24390243902439024,0
32,0.04090909090909091,0.00909090909090909,0.11818181818181818,0.5136363636363637,0.004545454545454545,0.06818181818181818,220,0.53125,0.40625,0.7647058823529411,4,0.0,0.26548672566371684,0.9428571428571428,0,0,0,0,0,0.05263157894736842,0,0,1,0,0,0,0,0,0.4380165289256198,0
33,0.09433962264150944,0.0,0.18867924528301888,0.4339622641509434,0.018867924528301886,0.1509433962264151,53,0.6981132075471698,0.1509433962264151,0.21621621621621623,0,0.0,0.6956521739130435,0.7333333333333333,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,1,0,0,0.125,0
34,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.3684210526315789,0.0,0.2631578947368421,19,0.5263157894736842,0.2631578947368421,0.5,0,0.0,1.0,1.0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0.38461538461538464,0
35,0.01984126984126984,0.027777777777777776,0.23809523809523808,0.6865079365079365,0.0,0.027777777777777776,252,0.9294117647058824,0.047058823529411764,0.05063291139240506,3,1.0,0.9942196531791907,0.9230769230769231,0,1,0,1,1,0.011560693641618497,1,0,0,0,1,1,0,0,0.13513513513513514,0
36,0.0,0.038461538461538464,0.8846153846153846,0.0,0.0,0.038461538461538464,26,0.5217391304347826,0.45652173913043476,0.875,20,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.13333333333333333,1
37,0.0,0.0,0.4,0.2,0.0,0.4,5,0.8333333333333334,0.0,0.0,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.07692307692307693,1
38,0.014545454545454545,0.025454545454545455,0.24,0.6363636363636364,0.014545454545454545,0.014545454545454545,275,0.9638989169675091,0.018050541516245487,0.018726591760299626,2,1.0,0.9714285714285714,0.0,0,1,0,1,1,0.0223463687150838,0,0,0,0,0,0,0,1,0.4864864864864865,0
39,0.10416666666666667,0.052083333333333336,0.15625,0.28125,0.0,0.11458333333333333,96,0.3645833333333333,0.5208333333333334,1.4285714285714286,0,0.0,0.6666666666666666,0.72,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0.4342105263157895,0
40,0.011904761904761904,0.05952380952380952,0.023809523809523808,0.8690476190476191,0.0,0.05952380952380952,84,0.4470588235294118,0.5058823529411764,1.131578947368421,1,0.0,0.9863013698630136,1.0,0,0,0,0,0,0.0273972602739726,1,0,0,0,0,1,0,0,0.5,0
41,0.0,0.0,0.0,1.0,0.0,0.0,7,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1
42,0.07865168539325842,0.0898876404494382,0.1797752808988764,0.5112359550561798,0.0,0.056179775280898875,178,0.48314606741573035,0.4606741573033708,0.9534883720930233,0,0.0,0.7472527472527473,0.9565217391304348,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0.4266666666666667,0
43,0.0684931506849315,0.0182648401826484,0.0821917808219178,0.7534246575342466,0.0136986301369863,0.0593607305936073,219,0.6666666666666666,0.273972602739726,0.410958904109589,0,0.0,0.9818181818181818,1.0,0,0,0,0,0,0.017857142857142856,1,0,0,0,0,1,0,0,0.4166666666666667,0
44,0.05384615384615385,0.08461538461538462,0.007692307692307693,0.7692307692307693,0.038461538461538464,0.06153846153846154,130,0.6641221374045801,0.2748091603053435,0.41379310344827586,1,1.0,0.93,0.125,0,1,0,1,0,0.047619047619047616,0,0,0,0,0,0,0,0,0.13793103448275862,0
45,0.2413793103448276,0.10344827586206896,0.2413793103448276,0.2413793103448276,0.10344827586206896,0.3793103448275862,29,0.26666666666666666,0.5333333333333333,2.0,1,1.0,0.8571428571428571,1.0,0,1,0,0,1,1.0,0,0,1,0,0,1,0,0,0.7857142857142857,1
46,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,9,0.7777777777777778,0.2222222222222222,0.2857142857142857,0,0.0,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.625,1
47,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,9,0.5555555555555556,0.1111111111111111,0.2,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.4,1
48,0.1875,0.09375,0.03125,0.53125,0.0,0.15625,32,0.40625,0.4375,1.0769230769230769,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0.5,0
49,0.04081632653061224,0.034013605442176874,0.24489795918367346,0.46258503401360546,0.061224489795918366,0.1564625850340136,147,0.7210884353741497,0.14965986394557823,0.20754716981132076,0,0.0,0.9705882352941176,0.9761904761904762,0,0,0,0,0,0.16883116883116883,1,0,0,0,0,0,0,0,0.30303030303030304,0
50,0.009009009009009009,0.018018018018018018,0.009009009009009009,0.918918918918919,0.0045045045045045045,0.07207207207207207,222,0.4170403587443946,0.5560538116591929,1.3333333333333333,1,1.0,0.7549019607843137,1.0,0,1,0,1,0,0.05853658536585366,0,0,0,0,0,0,0,0,0.4166666666666667,0
51,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.0,0.047619047619047616,21,0.5238095238095238,0.42857142857142855,0.8181818181818182,0,0.0,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.35294117647058826,1
52,0.029304029304029304,0.014652014652014652,0.43223443223443225,0.4175824175824176,0.0695970695970696,0.0989010989010989,273,0.6185567010309279,0.2268041237113402,0.36666666666666664,18,1.0,0.9649122807017544,1.0,0,1,0,0,1,0.14285714285714285,1,0,0,0,1,1,0,0,0.56,0
53,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3,0.5,0.5,1.0,1,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,1,1.0,1
54,0.06299212598425197,0.007874015748031496,0.05511811023622047,0.6535433070866141,0.007874015748031496,0.15748031496062992,127,0.7086614173228346,0.13385826771653545,0.18888888888888888,0,0.0,0.37349397590361444,0.6666666666666666,0,0,0,0,0,0.023809523809523808,0,0,0,0,1,0,0,0,0.10606060606060606,0
55,0.019230769230769232,0.04487179487179487,0.22435897435897437,0.5064102564102564,0.00641025641025641,0.20512820512820512,156,0.4585987261146497,0.34394904458598724,0.75,1,1.0,0.43037974683544306,1.0,0,1,0,0,1,0.0375,0,0,0,0,0,1,0,0,0.25,0
56,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,1
57,0.03463203463203463,0.012987012987012988,0.06060606060606061,0.6883116883116883,0.0,0.06060606060606061,231,0.6120689655172413,0.33620689655172414,0.5492957746478874,1,1.0,0.9622641509433962,1.0,0,1,0,1,0,0.012578616352201259,1,0,0,0,0,1,0,0,0.5945945945945946,0
58,0.13333333333333333,0.5333333333333333,0.0,0.06666666666666667,0.0,0.26666666666666666,15,0.75,0.0625,0.08333333333333333,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.7333333333333333,1
59,0.05333333333333334,0.02666666666666667,0.08,0.7066666666666667,0.02666666666666667,0.06666666666666667,75,0.5921052631578947,0.34210526315789475,0.5777777777777777,1,1.0,0.5849056603773585,1.0,0,1,0,1,0,0.03636363636363636,0,0,0,0,0,0,0,0,0.44,0
60,0.5,0.027777777777777776,0.0,0.0,0.0,0.1388888888888889,36,0.7777777777777778,0.08333333333333333,0.10714285714285714,0,0.0,0.0,0.8888888888888888,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.7631578947368421,0
61,0.08943089430894309,0.04878048780487805,0.36585365853658536,0.3983739837398374,0.0,0.04065040650406504,123,0.9032258064516129,0.056451612903225805,0.0625,1,1.0,0.3673469387755102,0.05357142857142857,0,1,0,1,0,0.0,0,0,1,0,1,0,0,0,0.12195121951219512,0
62,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,1
63,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.5769230769230769,0.0,0.07692307692307693,26,0.37037037037037035,0.5555555555555556,1.5,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.38461538461538464,1
64,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3,1.0,0.0,0.0,1,1.0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.6666666666666666,0
65,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,13,0.6923076923076923,0.3076923076923077,0.4444444444444444,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.8125,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
67,0.06666666666666667,0.0,0.5333333333333333,0.2,0.0,0.3333333333333333,15,0.8125,0.0625,0.07692307692307693,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.4,1
68,0.08108108108108109,0.32432432432432434,0.1891891891891892,0.2972972972972973,0.0,0.02702702702702703,37,0.02702702702702703,0.9459459459459459,35.0,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.5142857142857142,0
69,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.5925925925925926,0.0,0.07407407407407407,27,0.35714285714285715,0.5714285714285714,1.6,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.38461538461538464,1
70,0.24193548387096775,0.18548387096774194,0.04838709677419355,0.27419354838709675,0.0,0.1532258064516129,124,0.792,0.048,0.06060606060606061,1,1.0,0.14705882352941177,0.1111111111111111,0,1,0,0,1,0.08823529411764706,0,0,0,0,0,0,0,0,0.056179775280898875,0
71,0.0,0.0042796005706134095,0.9358059914407989,0.03281027104136947,0.0,0.034236804564907276,701,0.9957264957264957,0.0,0.0,1,1.0,1.0,1.0,0,1,0,0,1,0.9565217391304348,0,0,0,0,0,0,0,0,0.47619047619047616,0
72,0.0390625,0.03125,0.0,0.7421875,0.0078125,0.15625,128,0.84375,0.078125,0.09259259259259259,0,0.0,0.968421052631579,1.0,0,0,0,0,0,0.11458333333333333,1,0,0,0,0,1,1,0,0.44,0
73,0.17647058823529413,0.17647058823529413,0.0,0.5294117647058824,0.0,0.47058823529411764,17,0.9444444444444444,0.0,0.0,1,1.0,1.0,1.0,0,1,0,0,1,0.8888888888888888,0,0,0,0,0,0,0,0,0.8,1
74,0.0,0.0,0.058823529411764705,0.4117647058823529,0.0,0.5294117647058824,17,0.3333333333333333,0.16666666666666666,0.5,1,0.0,0.2857142857142857,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
75,0.04201680672268908,0.05042016806722689,0.09243697478991597,0.6134453781512605,0.0,0.05042016806722689,119,0.7355371900826446,0.2231404958677686,0.30337078651685395,2,0.0,0.2465753424657534,0.125,0,0,0,0,0,0.0273972602739726,0,0,0,0,0,0,0,0,0.20833333333333334,0
76,0.05392156862745098,0.004901960784313725,0.12745098039215685,0.5490196078431373,0.03431372549019608,0.16666666666666666,204,0.7777777777777778,0.05314009661835749,0.06832298136645963,3,1.0,0.20535714285714285,0.1891891891891892,0,1,0,1,1,0.10084033613445378,0,0,0,0,0,1,0,0,0.3116883116883117,0
77,0.0,0.08333333333333333,0.08333333333333333,0.5,0.0,0.25,12,0.07692307692307693,0.6923076923076923,9.0,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.2,1
78,0.0,0.2222222222222222,0.05555555555555555,0.19444444444444445,0.0,0.027777777777777776,36,0.24324324324324326,0.7297297297297297,3.0,1,1.0,0.8571428571428571,1.0,0,1,0,1,0,0.14285714285714285,1,0,0,0,0,0,0,0,0.8181818181818182,1
79,0.12,0.04,0.0,0.18666666666666668,0.0,0.41333333333333333,75,0.4533333333333333,0.13333333333333333,0.29411764705882354,0,0.0,0.5,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0.08411214953271028,0
80,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
81,0.049689440993788817,0.08074534161490683,0.2670807453416149,0.40993788819875776,0.09316770186335403,0.20496894409937888,161,0.6809815950920245,0.1901840490797546,0.27927927927927926,2,1.0,0.9242424242424242,1.0,0,1,0,0,1,0.3333333333333333,1,0,0,0,0,1,0,0,0.6326530612244898,0
82,0.0,0.0,0.125,0.6875,0.0,0.0625,16,0.11764705882352941,0.8235294117647058,7.0,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.3333333333333333,1
83,0.01818181818181818,0.007792207792207792,0.06493506493506493,0.8597402597402597,0.01038961038961039,0.033766233766233764,385,0.6046511627906976,0.36175710594315247,0.5982905982905983,2,0.5,0.6102719033232629,1.0,0,1,0,1,0,0.01791044776119403,0,0,0,0,0,0,0,1,0.2972972972972973,0
84,0.11851851851851852,0.07407407407407407,0.06666666666666667,0.674074074074074,0.0,0.02962962962962963,135,0.5357142857142857,0.4357142857142857,0.8133333333333334,5,1.0,0.2967032967032967,1.0,0,1,0,1,1,0.03296703296703297,0,0,0,0,0,1,0,0,0.8048780487804879,0
85,0.06481481481481481,0.037037037037037035,0.1388888888888889,0.3611111111111111,0.0,0.21296296296296297,108,0.40707964601769914,0.37168141592920356,0.9130434782608695,5,1.0,0.3076923076923077,0.8636363636363636,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0.36231884057971014,0
86,0.38095238095238093,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,21,0.8095238095238095,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.3269230769230769,0
87,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,6,0.3333333333333333,0.16666666666666666,0.5,0,0.0,0.0,0.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.1111111111111111,0
88,0.13043478260869565,0.10869565217391304,0.17391304347826086,0.043478260869565216,0.43478260869565216,0.5217391304347826,46,0.44680851063829785,0.02127659574468085,0.047619047619047616,1,1.0,1.0,1.0,0,1,0,0,1,0.9090909090909091,0,0,0,0,0,0,0,0,0.5217391304347826,1
89,0.048,0.012,0.06,0.432,0.012,0.36,250,0.5198412698412699,0.13095238095238096,0.25190839694656486,2,1.0,0.2777777777777778,0.7407407407407407,0,1,0,1,1,0.04504504504504504,0,0,1,0,0,1,0,0,0.08284023668639054,0
90,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.5416666666666666,0.0,0.20833333333333334,24,0.72,0.12,0.16666666666666666,1,1.0,0.07692307692307693,0.4,0,1,0,0,1,0.07692307692307693,0,0,0,0,0,0,1,0,0.1875,0
91,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1.0,1
92,0.02553191489361702,0.02553191489361702,0.2425531914893617,0.625531914893617,0.00425531914893617,0.0851063829787234,235,0.8235294117647058,0.09243697478991597,0.11224489795918367,3,0.3333333333333333,0.25170068027210885,1.0,0,1,0,1,0,0.033783783783783786,0,0,0,0,0,0,0,0,0.4117647058823529,1
93,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.38095238095238093,0.19047619047619047,0.3333333333333333,21,0.3181818181818182,0.36363636363636365,1.1428571428571428,1,1.0,0.375,1.0,0,1,0,1,0,0.4166666666666667,0,0,0,0,0,0,0,0,0.45454545454545453,0
94,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,1
95,0.16964285714285715,0.14285714285714285,0.044642857142857144,0.375,0.0,0.17857142857142858,112,0.8125,0.05357142857142857,0.06593406593406594,0,0.0,0.19047619047619047,0.041666666666666664,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0.05,0
96,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,7,0.25,0.125,0.5,1,1.0,1.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.08333333333333333,0
97,0.016666666666666666,0.0,0.4,0.5,0.016666666666666666,0.38333333333333336,60,0.47540983606557374,0.14754098360655737,0.3103448275862069,1,1.0,1.0,0.24,0,1,0,1,0,0.03225806451612903,1,0,0,0,0,0,0,0,0.16666666666666666,0
98,0.1650943396226415,0.018867924528301886,0.0047169811320754715,0.6650943396226415,0.018867924528301886,0.22169811320754718,212,0.7477876106194691,0.12389380530973451,0.16568047337278108,14,1.0,0.9929078014184397,1.0,0,1,0,1,0,0.15172413793103448,1,0,0,0,0,1,0,0,0.6029411764705882,0
99,0.12,0.12,0.04,0.44,0.0,0.2,25,0.3333333333333333,0.4444444444444444,1.3333333333333333,2,1.0,1.0,1.0,0,1,0,1,1,0.0,1,0,0,0,0,0,0,0,0.5333333333333333,1
100,0.0,0.5,0.0,0.0,0.1,0.4,10,0.6363636363636364,0.0,0.0,1,1.0,0.0,0.0,0,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0.6,1
101,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,0
102,0.11805555555555555,0.020833333333333332,0.041666666666666664,0.75,0.013888888888888888,0.09027777777777778,144,0.4827586206896552,0.4827586206896552,1.0,1,1.0,0.9907407407407407,0.7391304347826086,0,0,0,1,0,0.1,1,0,0,0,0,1,0,0,0.24,0
103,0.008695652173913044,0.008695652173913044,0.057971014492753624,0.855072463768116,0.017391304347826087,0.12173913043478261,345,0.3554913294797688,0.5953757225433526,1.6747967479674797,1,1.0,0.9593220338983051,1.0,0,1,0,1,0,0.10299003322259136,1,0,0,0,0,0,0,0,0.26666666666666666,0
104,0.17391304347826086,0.043478260869565216,0.0,0.6521739130434783,0.043478260869565216,0.21739130434782608,23,0.8333333333333334,0.0,0.0,1,1.0,0.9333333333333333,0.0,0,1,0,0,1,0.25,0,0,0,0,0,0,0,0,0.0,0
