rec_id,script_files_ratio,css_files_ratio,image_files_ratio,anchor_files_ratio,empty_anchor_ratio,null_hyperlink_ratio,total_hyperlinks,internal_hyperlink_ratio,external_hyperlink_ratio,external_to_internal_ratio,total_forms,suspicious_form_ratio,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,ExtMetaScriptLinkRT,phishing
20015,0.0,0.25,0.0,0.625,0.0,0.0,8,0.875,0.125,0.14285714285714285,0,0.0,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.75,1
20016,0.0,0.5,0.0,0.0,0.0,0.25,4,0.25,0.5,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.5,1
20017,0.016483516483516484,0.0,0.10989010989010989,0.554945054945055,0.06593406593406594,0.2802197802197802,182,0.34594594594594597,0.41621621621621624,1.203125,3,1.0,0.5346534653465347,0.782608695652174,0,1,0,1,1,0.17699115044247787,0,0,0,0,0,1,0,0,0.2716049382716049,0
20018,0.047619047619047616,0.0,0.42857142857142855,0.38095238095238093,0.0,0.47619047619047616,21,0.8636363636363636,0.045454545454545456,0.05263157894736842,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.4,1
20019,0.17647058823529413,0.14705882352941177,0.029411764705882353,0.2647058823529412,0.0,0.16176470588235295,68,0.6470588235294118,0.20588235294117646,0.3181818181818182,0,0.0,0.3333333333333333,0.5,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0.12,0
20020,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.8928571428571429,0.007142857142857143,0.03571428571428571,140,0.8439716312056738,0.12056737588652482,0.14285714285714285,1,1.0,0.984,1.0,0,1,0,1,0,0.007936507936507936,0,0,0,0,0,0,0,0,0.4666666666666667,0
20021,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.0,0.23076923076923078,13,0.9285714285714286,0.0,0.0,1,1.0,0.6666666666666666,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.8181818181818182,1
20022,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.0,0.29411764705882354,17,0.05555555555555555,0.6666666666666666,12.0,1,1.0,1.0,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0.2857142857142857,1
20023,0.0009765625,0.001953125,0.013671875,0.9013671875,0.0078125,0.0126953125,1024,0.8497560975609756,0.1375609756097561,0.1618828932261768,1,1.0,0.9837486457204767,0.9333333333333333,0,1,0,1,0,0.008592910848549946,1,0,0,0,0,0,0,0,0.8089887640449438,0
20024,0.22857142857142856,0.18571428571428572,0.014285714285714285,0.21428571428571427,0.0,0.12857142857142856,70,0.7746478873239436,0.14084507042253522,0.18181818181818182,1,0.0,0.3333333333333333,0.058823529411764705,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1206896551724138,0
20025,0.17647058823529413,0.0,0.0,0.4117647058823529,0.0,0.058823529411764705,17,0.3333333333333333,0.6111111111111112,1.8333333333333333,1,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.2631578947368421,1
20026,0.125,0.125,0.125,0.53125,0.0,0.21875,32,0.48484848484848486,0.3333333333333333,0.6875,1,1.0,0.8235294117647058,0.875,0,1,0,1,0,0.23529411764705882,1,0,0,0,0,0,0,0,0.47368421052631576,1
20027,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,0
20028,0.03508771929824561,0.005847953216374269,0.011695906432748537,0.7660818713450293,0.0,0.25146198830409355,171,0.6627906976744186,0.23255813953488372,0.3508771929824561,1,1.0,0.7862595419847328,1.0,0,1,0,0,1,0.1984732824427481,0,0,1,0,1,0,0,0,0.29310344827586204,0
20029,0.2631578947368421,0.18421052631578946,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.4473684210526316,38,0.1794871794871795,0.41025641025641024,2.2857142857142856,1,1.0,1.0,1.0,0,1,0,1,0,0.6,1,0,0,0,0,0,0,0,0.4473684210526316,1
20030,0.022598870056497175,0.005649717514124294,0.2824858757062147,0.5875706214689266,0.0,0.02824858757062147,177,0.5777777777777777,0.39444444444444443,0.6826923076923077,3,0.6666666666666666,0.7019230769230769,0.48148148148148145,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0.020833333333333332,0
20031,0.0625,0.09375,0.046875,0.6875,0.0,0.046875,64,0.6615384615384615,0.2923076923076923,0.4418604651162791,1,1.0,0.9772727272727273,0.2857142857142857,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0.10256410256410256,0
20032,0.08571428571428572,0.05714285714285714,0.0,0.4,0.0,0.42857142857142855,35,0.02857142857142857,0.5428571428571428,19.0,0,0.0,0.0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0.6666666666666666,1
20033,0.1,0.02,0.1,0.54,0.0,0.46,50,0.47058823529411764,0.3137254901960784,0.6666666666666666,1,1.0,0.9259259259259259,1.0,0,1,0,1,0,0.5185185185185185,1,0,0,1,0,1,0,0,0.32142857142857145,1
20034,0.05789473684210526,0.02368421052631579,0.05526315789473684,0.7789473684210526,0.0,0.05,380,0.8285714285714286,0.12207792207792208,0.14733542319749215,5,0.2,0.19932432432432431,0.13953488372093023,0,0,0,1,0,0.006756756756756757,0,0,0,0,0,1,0,0,0.0875,0
20035,0.08771929824561403,0.03508771929824561,0.017543859649122806,0.6491228070175439,0.12280701754385964,0.21052631578947367,57,0.4827586206896552,0.3103448275862069,0.6428571428571429,1,1.0,0.972972972972973,1.0,0,1,0,1,0,0.1590909090909091,1,0,0,0,0,0,0,0,0.3888888888888889,0
20036,0.08666666666666667,0.056666666666666664,0.05333333333333334,0.74,0.023333333333333334,0.04666666666666667,300,0.24422442244224424,0.7128712871287128,2.918918918918919,3,1.0,1.0,1.0,0,1,0,1,0,0.034934497816593885,1,0,0,0,0,1,0,0,0.7777777777777778,1
20037,0.12195121951219512,0.024390243902439025,0.7804878048780488,0.0,0.0,0.07317073170731707,82,0.012195121951219513,0.9146341463414634,75.0,0,0.0,0.0,0.9864864864864865,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0.48148148148148145,1
20038,0.17647058823529413,0.0,0.0,0.4117647058823529,0.0,0.058823529411764705,17,0.3333333333333333,0.6111111111111112,1.8333333333333333,1,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.2631578947368421,1
20039,0.05,0.0375,0.05,0.8,0.0625,0.0625,80,0.7,0.2375,0.3392857142857143,0,0.0,0.953125,1.0,0,0,0,0,0,0.08695652173913043,1,0,0,0,0,0,0,0,0.5833333333333334,0
20040,0.25,0.2,0.4,0.05,0.0,0.1,20,0.9523809523809523,0.0,0.0,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.7142857142857143,1
20041,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
20042,0.019498607242339833,0.005571030640668524,0.016713091922005572,0.9387186629526463,0.011142061281337047,0.016713091922005572,359,0.6295264623955432,0.35376044568245124,0.5619469026548672,0,0.0,0.9940652818991098,1.0,0,0,0,0,0,0.011730205278592375,1,0,0,0,1,1,0,0,0.5263157894736842,0
20043,0.0,0.25,0.0,0.25,0.0,0.5,4,0.4,0.2,0.5,1,1.0,1.0,0.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.125,1
20044,0.17391304347826086,0.16521739130434782,0.043478260869565216,0.3826086956521739,0.043478260869565216,0.14782608695652175,115,0.8135593220338984,0.059322033898305086,0.07291666666666667,3,0.0,0.2727272727272727,0.04,0,0,0,0,0,0.16326530612244897,0,0,0,0,0,0,0,0,0.02857142857142857,0
20045,0.10426540284360189,0.08056872037914692,0.04739336492890995,0.5829383886255924,0.0,0.04265402843601896,211,0.6303317535545023,0.32701421800947866,0.518796992481203,0,0.0,0.967479674796748,0.90625,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.6039603960396039,0
20046,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.7051282051282052,0.0,0.11538461538461539,78,0.8333333333333334,0.05128205128205128,0.06153846153846154,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.3235294117647059,0
20047,0.12612612612612611,0.018018018018018018,0.3153153153153153,0.4774774774774775,0.0,0.05405405405405406,111,0.6126126126126126,0.3333333333333333,0.5441176470588235,0,0.0,0.9811320754716981,1.0,0,0,0,0,0,0.018867924528301886,1,0,0,0,0,1,0,0,0.5333333333333333,0
20048,0.07003891050583658,0.04085603112840467,0.07392996108949416,0.6984435797665369,0.0019455252918287938,0.048638132295719845,514,0.5914396887159533,0.3657587548638132,0.618421052631579,0,0.0,0.22562674094707522,0.9864864864864865,0,0,0,0,0,0.011111111111111112,0,0,0,0,0,1,0,0,0.6131386861313869,0
20049,0.2,0.11764705882352941,0.058823529411764705,0.4,0.0,0.17647058823529413,85,0.7272727272727273,0.1590909090909091,0.21875,3,0.0,0.4411764705882353,0.18181818181818182,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,1,0,0,0.125,0
20050,0.09090909090909091,0.09090909090909091,0.0,0.7272727272727273,0.0,0.7272727272727273,33,0.9117647058823529,0.029411764705882353,0.03225806451612903,1,1.0,1.0,1.0,0,1,0,0,1,0.9166666666666666,0,0,0,0,0,0,0,0,0.4117647058823529,1
20051,0.0,0.0,0.14685314685314685,0.4230769230769231,0.43006993006993005,0.43006993006993005,286,0.5664335664335665,0.0034965034965034965,0.006172839506172839,0,0.0,0.9917355371900827,1.0,0,0,0,0,0,0.5040983606557377,1,0,0,0,0,0,0,0,0.0,0
20052,0.19298245614035087,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.0,0.12280701754385964,57,0.7758620689655172,0.08620689655172414,0.1111111111111111,1,1.0,1.0,1.0,0,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0.24193548387096775,0
20053,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,6,0.3333333333333333,0.5,1.5,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.625,0
20054,0.03131115459882583,0.009784735812133072,0.03913894324853229,0.6927592954990215,0.03913894324853229,0.23483365949119372,511,0.7441860465116279,0.031007751937984496,0.041666666666666664,5,1.0,0.963276836158192,0.9722222222222222,0,1,0,1,1,0.06951871657754011,0,0,0,0,0,1,0,0,0.15441176470588236,0
20055,0.049723756906077346,0.03314917127071823,0.287292817679558,0.5193370165745856,0.0,0.06629834254143646,181,0.33516483516483514,0.5934065934065934,1.7704918032786885,1,1.0,0.9574468085106383,1.0,0,1,0,0,1,0.0,1,0,0,1,0,0,0,0,0.4489795918367347,0
20056,0.02056555269922879,0.005141388174807198,0.07455012853470437,0.7095115681233933,0.0,0.12339331619537275,389,0.05612244897959184,0.8239795918367347,14.681818181818182,3,1.0,0.9927536231884058,1.0,0,1,0,1,0,0.0036231884057971015,1,0,0,0,0,1,0,1,0.4861111111111111,0
20057,0.0053475935828877,0.0035650623885918,0.0213903743315508,0.9126559714795008,0.008912655971479501,0.09803921568627451,561,0.8790035587188612,0.09608540925266904,0.10931174089068826,1,1.0,0.984375,0.8666666666666667,0,1,0,1,0,0.09090909090909091,1,0,0,0,0,0,0,0,0.3111111111111111,0
20058,0.05154639175257732,0.044673539518900345,0.027491408934707903,0.7525773195876289,0.01718213058419244,0.061855670103092786,291,0.7054794520547946,0.2363013698630137,0.33495145631067963,1,1.0,0.1643835616438356,0.9130434782608695,0,1,0,1,0,0.026785714285714284,0,0,0,0,0,1,0,0,0.4074074074074074,0
20059,0.14285714285714285,0.0,0.0,0.0,0.0,0.8285714285714286,35,0.05405405405405406,0.16216216216216217,3.0,2,1.0,0.0,1.0,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0.15789473684210525,1
20060,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1
20061,0.010752688172043012,0.0035842293906810036,0.24014336917562723,0.7204301075268817,0.0,0.0931899641577061,279,0.045936395759717315,0.8657243816254417,18.846153846153847,4,1.0,1.0,0.7285714285714285,0,1,0,1,0,0.004975124378109453,1,0,0,0,0,0,0,0,0.21739130434782608,1
20062,0.6,0.2,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.7142857142857143,1
20063,0.03896103896103896,0.025974025974025976,0.03896103896103896,0.7922077922077922,0.025974025974025976,0.09090909090909091,77,0.717948717948718,0.19230769230769232,0.26785714285714285,1,0.0,0.8688524590163934,1.0,0,0,0,0,0,0.031746031746031744,0,0,0,0,0,1,0,1,0.3125,0
20064,0.12345679012345678,0.08024691358024691,0.2037037037037037,0.4382716049382716,0.0,0.07407407407407407,162,0.7361963190184049,0.2085889570552147,0.2833333333333333,1,0.0,0.5774647887323944,0.018867924528301886,0,0,0,0,0,0.056338028169014086,0,0,0,0,1,0,0,0,0.1506849315068493,0
20065,0.05263157894736842,0.0,0.5263157894736842,0.2631578947368421,0.0,0.3684210526315789,19,0.85,0.05,0.058823529411764705,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.3333333333333333,1
20066,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6,1.0,0.0,0.0,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.6666666666666666,1
20067,0.08148148148148149,0.0,0.07407407407407407,0.6148148148148148,0.02962962962962963,0.1259259259259259,135,0.7664233576642335,0.10948905109489052,0.14285714285714285,2,0.0,0.3373493975903614,1.0,0,0,0,0,0,0.06896551724137931,0,0,0,1,0,0,0,1,0.3484848484848485,0
20068,0.125,0.03125,0.0625,0.59375,0.0,0.1875,32,0.40625,0.40625,1.0,0,0.0,0.47368421052631576,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.38461538461538464,0
20069,0.017937219730941704,0.01569506726457399,0.07847533632286996,0.8609865470852018,0.002242152466367713,0.02466367713004484,446,0.7522321428571429,0.22321428571428573,0.29673590504451036,2,1.0,0.9921875,1.0,0,1,0,1,0,0.005194805194805195,1,0,0,0,1,1,0,1,0.38636363636363635,0
20070,0.15,0.05,0.1,0.1,0.0,0.2,20,0.65,0.15,0.23076923076923078,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.25,1
20071,0.125,0.375,0.0,0.125,0.0,0.25,8,0.4444444444444444,0.3333333333333333,0.75,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.29411764705882354,1
20072,0.05660377358490566,0.04716981132075472,0.018867924528301886,0.20754716981132076,0.009433962264150943,0.2358490566037736,106,0.26605504587155965,0.4954128440366973,1.8620689655172413,3,0.3333333333333333,0.22727272727272727,1.0,0,1,0,0,1,0.043478260869565216,0,0,0,1,0,1,0,0,0.44036697247706424,0
20073,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.8524590163934426,0.0,0.04918032786885246,61,0.921875,0.03125,0.03389830508474576,3,1.0,1.0,1.0,0,1,0,1,1,0.0,1,0,0,0,0,1,0,0,0.36363636363636365,1
20074,0.043824701195219126,0.00398406374501992,0.36254980079681276,0.5099601593625498,0.0,0.21115537848605578,251,0.48221343873517786,0.43873517786561267,0.9098360655737705,2,1.0,1.0,1.0,0,1,0,1,0,0.2578125,1,0,0,0,0,1,0,0,0.3333333333333333,1
20075,0.1956521739130435,0.043478260869565216,0.0,0.10869565217391304,0.021739130434782608,0.21739130434782608,46,0.043478260869565216,0.7391304347826086,17.0,0,0.0,1.0,1.0,0,0,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0.6326530612244898,0
20076,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
20077,0.10483870967741936,0.008064516129032258,0.056451612903225805,0.717741935483871,0.008064516129032258,0.11290322580645161,124,0.6612903225806451,0.25,0.3780487804878049,0,0.0,0.9438202247191011,0.65,0,0,0,0,0,0.044444444444444446,0,0,0,0,1,1,0,0,0.12698412698412698,0
20078,0.03206997084548105,0.011661807580174927,0.05830903790087463,0.48104956268221577,0.037900874635568516,0.40233236151603496,343,0.37681159420289856,0.21739130434782608,0.5769230769230769,2,1.0,0.21818181818181817,1.0,0,1,0,0,1,0.07303370786516854,0,0,0,0,0,0,0,0,0.12025316455696203,0
20079,0.13953488372093023,0.046511627906976744,0.18604651162790697,0.4186046511627907,0.0,0.13953488372093023,43,0.043478260869565216,0.8260869565217391,19.0,3,1.0,1.0,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0.55,0
20080,0.0371900826446281,0.03305785123966942,0.11570247933884298,0.7272727272727273,0.004132231404958678,0.0743801652892562,242,0.5867768595041323,0.34297520661157027,0.5845070422535211,0,0.0,0.6647727272727273,0.8378378378378378,0,0,0,0,0,0.02824858757062147,0,0,0,0,0,1,0,0,0.46,0
20081,0.047619047619047616,0.0,0.47619047619047616,0.3333333333333333,0.0,0.42857142857142855,21,0.8181818181818182,0.09090909090909091,0.1111111111111111,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.4,1
20082,0.04954954954954955,0.06306306306306306,0.05855855855855856,0.6171171171171171,0.0,0.12162162162162163,222,0.8258928571428571,0.07142857142857142,0.08648648648648649,2,0.0,0.6715328467153284,0.4583333333333333,0,0,0,0,0,0.029197080291970802,0,0,0,0,1,0,0,0,0.0457516339869281,0
20083,0.00684931506849315,0.00684931506849315,0.2671232876712329,0.6506849315068494,0.0,0.0273972602739726,146,0.9657534246575342,0.00684931506849315,0.0070921985815602835,0,0.0,0.9894736842105263,1.0,0,0,0,0,0,0.010526315789473684,0,0,0,0,0,0,0,0,0.32142857142857145,1
20084,0.2593516209476309,0.0199501246882793,0.10473815461346633,0.49875311720698257,0.00997506234413965,0.06982543640897755,401,0.9156327543424317,0.03722084367245657,0.04065040650406504,2,1.0,0.8,1.0,0,1,0,1,1,0.06862745098039216,0,0,0,0,0,1,0,0,0.6829268292682927,0
20085,0.06637168141592921,0.02654867256637168,0.05309734513274336,0.7079646017699115,0.004424778761061947,0.10619469026548672,226,0.7685589519650655,0.13973799126637554,0.18181818181818182,3,0.0,0.26875,0.2222222222222222,0,0,0,0,0,0.043478260869565216,0,0,0,1,1,0,0,0,0.1044776119402985,0
20086,0.060240963855421686,0.0963855421686747,0.07228915662650602,0.6024096385542169,0.012048192771084338,0.10843373493975904,83,0.788235294117647,0.12941176470588237,0.16417910447761194,2,1.0,1.0,1.0,0,1,0,1,0,0.058823529411764705,1,0,0,0,0,0,0,0,0.625,0
20087,0.1724137931034483,0.1724137931034483,0.0,0.27586206896551724,0.0,0.13793103448275862,29,0.7096774193548387,0.1935483870967742,0.2727272727272727,2,0.0,0.375,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.16,0
20088,0.125,0.125,0.0625,0.125,0.5,0.6875,16,0.35294117647058826,0.11764705882352941,0.3333333333333333,1,1.0,1.0,1.0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0.5,1
20089,0.14018691588785046,0.08411214953271028,0.009345794392523364,0.6728971962616822,0.028037383177570093,0.11214953271028037,107,0.75,0.16666666666666666,0.2222222222222222,1,1.0,0.3888888888888889,1.0,0,1,0,1,0,0.08,0,0,0,0,0,0,0,0,0.5555555555555556,0
20090,0.0,0.0,0.0,1.0,0.0,0.0,23,1.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1
20091,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0.0,1
20092,0.0,0.3389830508474576,0.0847457627118644,0.4576271186440678,0.0,0.4406779661016949,59,0.43333333333333335,0.13333333333333333,0.3076923076923077,1,1.0,0.07407407407407407,1.0,0,1,0,1,0,0.9259259259259259,1,0,0,0,0,0,0,0,0.5306122448979592,1
20093,0.12,0.12,0.04,0.44,0.0,0.2,25,0.3333333333333333,0.4444444444444444,1.3333333333333333,2,1.0,1.0,1.0,0,1,0,1,1,0.0,1,0,0,0,0,0,0,0,0.5333333333333333,1
20094,0.0603448275862069,0.017241379310344827,0.11206896551724138,0.7413793103448276,0.0,0.04310344827586207,116,0.8220338983050848,0.1271186440677966,0.15463917525773196,2,0.5,0.10465116279069768,1.0,0,1,0,0,1,0.011627906976744186,0,0,0,0,0,0,0,0,0.48,0
20095,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.35714285714285715,0.03571428571428571,0.5,28,0.10344827586206896,0.41379310344827586,4.0,1,1.0,0.2,1.0,0,1,0,1,0,0.8181818181818182,1,0,0,0,0,0,0,0,0.6470588235294118,1
20096,0.0,0.0058823529411764705,0.13529411764705881,0.8470588235294118,0.011764705882352941,0.011764705882352941,170,0.3176470588235294,0.6705882352941176,2.111111111111111,0,0.0,0.9722222222222222,1.0,0,0,0,0,0,0.0136986301369863,1,0,0,0,0,0,0,0,0.2,0
20097,0.2909090909090909,0.18181818181818182,0.03636363636363636,0.2909090909090909,0.05454545454545454,0.12727272727272726,55,0.7719298245614035,0.14035087719298245,0.18181818181818182,2,1.0,1.0,1.0,0,1,0,1,0,0.2631578947368421,1,0,0,0,0,0,0,0,0.7804878048780488,0
20098,0.05263157894736842,0.0,0.0,0.6842105263157895,0.0,0.05263157894736842,95,0.7604166666666666,0.1875,0.2465753424657534,1,1.0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0.4897959183673469,0
20099,0.18333333333333332,0.16666666666666666,0.05,0.35,0.0,0.05,60,0.8524590163934426,0.11475409836065574,0.1346153846153846,1,0.0,0.5714285714285714,0.07142857142857142,0,0,0,0,0,0.047619047619047616,0,0,0,0,1,0,0,0,0.03389830508474576,0
20100,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.0,0.6666666666666666,9,0.8,0.0,0.0,1,1.0,1.0,1.0,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0.42857142857142855,1
20101,0.06417112299465241,0.0106951871657754,0.0,0.8877005347593583,0.0106951871657754,0.0427807486631016,187,0.8829787234042553,0.0797872340425532,0.09036144578313253,1,1.0,0.9939759036144579,1.0,0,1,0,1,0,0.017857142857142856,1,0,0,0,1,0,0,0,0.5384615384615384,0
20102,0.5925925925925926,0.1111111111111111,0.0,0.18518518518518517,0.0,0.18518518518518517,27,0.48148148148148145,0.3333333333333333,0.6923076923076923,0,0.0,0.0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0.7777777777777778,0
